22-10-2012	12367.0	11712.3	11614.6	11677.5	12981.5	19780.1	32941.7	36222.2	33931.6	32417.6	30937.8	30892.1	31548.0	29729.6	27105.7	25499.0	25182.9	27213.8	30119.8	30947.8	26969.0	22687.0	19449.1	14956.9	6
23-10-2012	12340.8	11798.4	11619.1	11765.0	13050.1	20189.7	33674.7	26932.0	43756.8	31701.8	30122.4	30570.9	31243.3	30246.3	27546.5	25384.6	25089.7	27605.8	31046.3	31667.3	26947.4	22586.6	19633.0	15075.0	6
24-10-2012	12658.3	11552.5	11585.1	11484.1	13036.7	20478.8	34311.1	36717.4	33384.6	30950.6	29747.1	30088.3	30925.5	30240.4	26843.0	25298.2	24876.0	27250.8	30163.5	30926.1	26846.7	22499.9	20187.3	15100.6	6
25-10-2012	12398.6	11510.9	11390.9	11406.8	13185.0	20486.3	34301.4	36662.6	33449.2	31226.3	29486.2	29606.7	30609.2	29855.2	26720.2	25001.8	24993.7	27473.6	30069.9	30562.9	26654.1	22390.4	19989.0	15338.8	6
26-10-2012	12498.8	11841.7	11484.2	11580.5	13323.3	20468.9	33365.1	35914.1	33272.4	31136.6	29833.5	29782.2	30067.9	29377.1	26396.5	24966.0	25002.7	26772.1	29310.9	29502.0	24901.2	21483.3	18872.9	15504.3	6
27-10-2012	12937.5	11847.8	11536.5	11555.8	12283.4	15290.0	22001.3	30075.0	34923.8	34091.8	31895.2	31177.8	31502.8	30041.5	26931.8	25135.8	25004.3	26438.7	28104.2	27671.2	23758.2	20761.4	19023.8	15933.6	5
29-10-2012	11947.4	11149.5	10714.2	10601.9	12906.5	21281.4	36505.6	37290.9	33767.9	32047.4	30788.4	30750.4	31087.0	29811.6	26614.1	24730.4	25082.4	26629.3	28806.2	29240.5	25863.3	22036.5	19462.5	14573.0	6
30-10-2012	12183.4	11384.6	11140.0	11370.6	12377.8	21137.5	36303.6	37385.4	32990.2	30701.5	29359.7	29621.9	30471.3	29239.8	26178.3	24588.4	24668.4	26734.0	29587.8	30469.4	26192.3	21896.8	19087.0	14640.5	6
31-10-2012	12425.1	11767.0	11473.4	11722.1	13173.1	20825.3	34954.6	36183.7	32610.7	30614.2	28926.5	29310.3	30050.6	29140.7	25801.9	24481.6	24583.7	26001.6	28233.9	28356.2	24365.8	20426.2	18988.1	15195.0	6
01-11-2012	13096.3	12063.4	11719.0	11654.5	12122.0	14147.4	20004.1	28888.0	33801.8	33625.9	30991.7	29582.6	29110.8	27426.3	24441.7	22531.1	22335.5	23610.8	25172.5	25247.9	21705.1	18542.3	17302.4	14043.3	2
02-11-2012	12369.2	11523.7	10966.8	10916.1	11991.6	16144.2	25213.7	31905.8	33549.1	31671.1	28963.7	28845.8	29327.1	28033.9	24966.1	23406.4	23147.6	24465.6	26218.2	26443.1	22696.6	19260.3	17296.5	14579.4	1
03-11-2012	11923.2	11392.0	11064.4	11070.4	11976.5	14857.1	21097.5	28418.6	32560.5	32006.2	29667.9	28592.2	28682.5	27156.2	24525.8	23117.1	23353.8	24084.6	25609.8	25530.0	21462.7	18731.6	17499.0	15225.5	2
04-11-2012	12420.5	11589.2	11152.8	11000.7	11461.3	13015.6	17434.9	25106.9	31110.7	32023.8	30833.3	29351.9	28892.3	27043.2	23716.5	23168.8	23769.6	25446.5	21182.9	32659.9	23408.7	20319.3	18140.7	14142.6	2
05-11-2012	12141.1	11547.2	11183.3	10930.9	12491.1	20072.5	34432.6	36031.7	32846.8	31550.1	30258.2	30234.2	30584.5	28287.1	26595.9	24655.4	24844.7	26667.7	29472.8	30608.5	26117.6	21612.9	19003.5	14335.4	1
06-11-2012	11974.2	11278.7	11069.9	11094.1	12937.5	20031.1	35410.8	37219.8	33541.2	30683.6	29128.1	29946.3	30700.3	29608.1	26375.9	24645.2	24473.2	26859.4	30004.9	30699.3	26289.1	22241.5	19827.5	15089.0	1
07-11-2012	12859.9	11446.4	10859.1	10923.3	12677.4	20266.9	35390.7	37387.1	33496.8	31074.5	29663.6	29551.6	30408.5	29375.2	22574.9	24312.7	24642.6	26773.1	29585.1	30611.2	26376.4	22345.1	19623.8	14967.5	1
